date,kwh,is_weekend,hour,is_working_time,is_night_time,cost,discriminative_cost,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-02-05,1.5828695652173912,0.0,12.0,0.4782608695652174,0.34782608695652173,0.2897078679130434,0.24842652008695656,0.0,1026.0999999999997,1022.7999999999996,8.300000000000002,10.199999999999996,20.300000000000008,11.900000000000002,3.5,1.8999999999999992,0.9917900138232459,0.127877161684506
2019-02-06,1.04475,0.0,11.5,0.4583333333333333,0.375,0.19121745825,0.14589329158333333,0.0,1023.5,1019.7999999999996,6.699999999999999,9.800000000000004,21.199999999999992,13.0,4.900000000000002,1.8999999999999992,0.9672948630390295,0.2536545839095074
2019-02-07,0.48299999999999993,0.0,11.5,0.4583333333333333,0.375,0.08840204099999999,0.07527537433333333,0.0,1022.0,1018.5,5.0,9.900000000000004,21.199999999999992,13.0,4.900000000000002,1.8999999999999992,1.0,-2.4492935982947054e-16
2019-02-08,0.48937500000000006,0.0,11.5,0.4583333333333333,0.375,0.089568838125,0.08601962979166666,0.10000000000000003,1021.2999999999996,1018.2999999999996,4.700000000000002,10.099999999999996,19.300000000000008,12.199999999999996,5.099999999999998,2.2000000000000006,1.0,-2.4492935982947054e-16
2019-02-09,0.4655833333333333,1.0,11.5,0.4583333333333333,0.375,0.08521432074999997,0.07445302908333333,,1022.0,1018.7999999999996,5.0,9.900000000000004,18.100000000000005,10.5,2.899999999999999,1.7000000000000002,0.28452758663103245,0.9586678530366607
2019-02-10,0.2480416666666666,1.0,11.5,0.4583333333333333,0.375,0.045398322124999994,0.04134890545833333,0.0,1024.7999999999995,1020.9000000000002,6.699999999999999,5.799999999999998,18.800000000000008,12.4,6.0,2.2000000000000006,0.15959989503337937,0.9871817834144497
2019-02-11,0.4722916666666666,0.0,11.5,0.4583333333333333,0.375,0.08644212687500001,0.06978162687499999,0.0,1024.5,1022.0,5.799999999999998,7.699999999999998,19.60000000000001,14.399999999999997,9.300000000000004,0.8000000000000003,0.9917900138232459,0.127877161684506
2019-02-12,0.7502500000000002,0.0,11.5,0.4583333333333333,0.375,0.13731600675000002,0.12005229841666669,0.0,1025.9000000000003,1023.2999999999996,8.900000000000004,9.699999999999996,20.800000000000008,13.800000000000006,6.900000000000003,3.1,0.8014136218679568,0.5981105304912157
2019-02-13,0.5014583333333331,0.0,11.5,0.4583333333333333,0.375,0.09178041437500001,0.07405649770833332,0.0,1025.5,1022.4000000000002,8.300000000000002,10.300000000000004,20.300000000000008,14.0,7.699999999999998,3.2999999999999985,1.0,-2.4492935982947054e-16
2019-02-14,0.4620416666666667,0.0,11.5,0.4583333333333333,0.375,0.084566100125,0.06549114179166665,0.0,1025.5,1021.9000000000002,6.699999999999999,10.400000000000004,21.60000000000001,14.100000000000001,6.599999999999997,1.8999999999999992,1.0,-2.4492935982947054e-16
2019-02-15,0.2457083333333333,0.0,11.5,0.4583333333333333,0.375,0.044971259125,0.040850759125000004,0.0,1023.5,1017.9000000000002,10.800000000000004,10.0,20.199999999999992,13.399999999999999,6.599999999999997,4.700000000000002,1.0,-2.4492935982947054e-16
2019-02-16,0.2535833333333333,1.0,11.5,0.4583333333333333,0.375,0.04641259675,0.044190180083333336,0.0,1019.9000000000002,1016.9000000000002,12.5,5.5,20.5,14.300000000000006,8.099999999999996,5.599999999999998,1.0,-2.4492935982947054e-16
