date,daily_date,kwh,dow,is_weekend,hour,is_working_time,is_night_time,season,cost,discriminative_cost,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,prec,presMax,presMin,racha,sol,tmax,tmed,tmin,velmedia,dir_axis_1,dir_axis_2
2019-05-09 18:00:00,2019-05-09,0.219,Thursday,False,18,True,False,spring,0.040082913,0.044900913,Varias,18,17:56,15:11,03:13,0.0,1014.3,1011.3,9.2,5.8,26.3,21.0,15.6,4.2,0.15959989503337932,0.9871817834144502
2019-05-09 19:00:00,2019-05-09,0.161,Thursday,False,19,True,False,spring,0.029467347,0.033009347,Varias,18,17:56,15:11,03:13,0.0,1014.3,1011.3,9.2,5.8,26.3,21.0,15.6,4.2,0.15959989503337932,0.9871817834144502
2019-05-09 20:00:00,2019-05-09,0.16,Thursday,False,20,False,False,spring,0.02928432,0.032804320000000005,Varias,18,17:56,15:11,03:13,0.0,1014.3,1011.3,9.2,5.8,26.3,21.0,15.6,4.2,0.15959989503337932,0.9871817834144502
2019-05-09 21:00:00,2019-05-09,0.175,Thursday,False,21,False,False,spring,0.032029724999999995,0.035879725,Varias,18,17:56,15:11,03:13,0.0,1014.3,1011.3,9.2,5.8,26.3,21.0,15.6,4.2,0.15959989503337932,0.9871817834144502
2019-05-09 22:00:00,2019-05-09,0.185,Thursday,False,22,False,False,spring,0.033859995,0.037929995,Varias,18,17:56,15:11,03:13,0.0,1014.3,1011.3,9.2,5.8,26.3,21.0,15.6,4.2,0.15959989503337932,0.9871817834144502
2019-05-09 23:00:00,2019-05-09,0.193,Thursday,False,23,False,False,spring,0.035324211,0.024323211,Varias,18,17:56,15:11,03:13,0.0,1014.3,1011.3,9.2,5.8,26.3,21.0,15.6,4.2,0.15959989503337932,0.9871817834144502
2019-05-10 00:00:00,2019-05-10,0.276,Friday,False,0,False,True,spring,0.050515452,0.034783452000000006,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 01:00:00,2019-05-10,0.168,Friday,False,1,False,True,spring,0.030748536,0.021172536000000002,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 02:00:00,2019-05-10,0.164,Friday,False,2,False,True,spring,0.030016428,0.020668428000000003,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 03:00:00,2019-05-10,0.159,Friday,False,3,False,True,spring,0.029101293,0.020038293,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 04:00:00,2019-05-10,0.159,Friday,False,4,False,True,spring,0.029101293,0.020038293,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 05:00:00,2019-05-10,0.159,Friday,False,5,False,True,spring,0.029101293,0.020038293,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 06:00:00,2019-05-10,0.159,Friday,False,6,False,True,spring,0.029101293,0.020038293,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 07:00:00,2019-05-10,0.159,Friday,False,7,False,True,spring,0.029101293,0.020038293,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 08:00:00,2019-05-10,0.182,Friday,False,8,False,True,spring,0.033310914,0.022936914,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 09:00:00,2019-05-10,0.214,Friday,False,9,True,False,spring,0.039167778,0.026969778,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 10:00:00,2019-05-10,0.158,Friday,False,10,True,False,spring,0.028918265999999998,0.019912266,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 11:00:00,2019-05-10,0.155,Friday,False,11,True,False,spring,0.028369184999999998,0.019534185,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 12:00:00,2019-05-10,0.155,Friday,False,12,True,False,spring,0.028369184999999998,0.031779185,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 13:00:00,2019-05-10,0.153,Friday,False,13,True,False,spring,0.028003130999999997,0.031369131,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 14:00:00,2019-05-10,0.153,Friday,False,14,True,False,spring,0.028003130999999997,0.031369131,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 15:00:00,2019-05-10,0.154,Friday,False,15,True,False,spring,0.028186158,0.031574158000000005,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 16:00:00,2019-05-10,0.177,Friday,False,16,True,False,spring,0.032395779,0.036289779,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 17:00:00,2019-05-10,0.244,Friday,False,17,True,False,spring,0.044658588,0.050026588000000004,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 18:00:00,2019-05-10,0.154,Friday,False,18,True,False,spring,0.028186158,0.031574158000000005,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 19:00:00,2019-05-10,1.197,Friday,False,19,True,False,spring,0.219083319,0.24541731900000002,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 20:00:00,2019-05-10,0.569,Friday,False,20,False,False,spring,0.10414236299999999,0.116660363,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 21:00:00,2019-05-10,0.411,Friday,False,21,False,False,spring,0.07522409699999999,0.084266097,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 22:00:00,2019-05-10,0.184,Friday,False,22,False,False,spring,0.033676968,0.037724968000000005,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-10 23:00:00,2019-05-10,0.273,Friday,False,23,False,False,spring,0.049966371,0.034405371000000004,Varias,18,Varias,17:24,04:49,0.0,1013.6,1010.2,6.1,13.6,31.5,22.7,13.9,1.7,1.0,-2.4492935982947064e-16
2019-05-11 00:00:00,2019-05-11,0.249,Saturday,True,0,False,True,spring,0.045573723,0.031380723,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 01:00:00,2019-05-11,0.178,Saturday,True,1,False,True,spring,0.032578805999999995,0.022432806,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 02:00:00,2019-05-11,0.157,Saturday,True,2,False,True,spring,0.028735239,0.019786239,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 03:00:00,2019-05-11,0.208,Saturday,True,3,False,True,spring,0.038069616,0.026213616,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 04:00:00,2019-05-11,0.162,Saturday,True,4,False,True,spring,0.029650374,0.020416374,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 05:00:00,2019-05-11,0.162,Saturday,True,5,False,True,spring,0.029650374,0.020416374,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 06:00:00,2019-05-11,0.157,Saturday,True,6,False,True,spring,0.028735239,0.019786239,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 07:00:00,2019-05-11,0.153,Saturday,True,7,False,True,spring,0.028003130999999997,0.019282131,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 08:00:00,2019-05-11,0.153,Saturday,True,8,False,True,spring,0.028003130999999997,0.019282131,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 09:00:00,2019-05-11,0.181,Saturday,True,9,True,False,spring,0.033127886999999995,0.022810887,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 10:00:00,2019-05-11,0.151,Saturday,True,10,True,False,spring,0.027637077,0.019030077,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 11:00:00,2019-05-11,0.157,Saturday,True,11,True,False,spring,0.028735239,0.019786239,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 12:00:00,2019-05-11,0.157,Saturday,True,12,True,False,spring,0.028735239,0.032189239,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 13:00:00,2019-05-11,0.155,Saturday,True,13,True,False,spring,0.028369184999999998,0.031779185,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 14:00:00,2019-05-11,0.156,Saturday,True,14,True,False,spring,0.028552212,0.031984212000000005,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 15:00:00,2019-05-11,0.154,Saturday,True,15,True,False,spring,0.028186158,0.031574158000000005,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 16:00:00,2019-05-11,0.151,Saturday,True,16,True,False,spring,0.027637077,0.030959077,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 17:00:00,2019-05-11,0.153,Saturday,True,17,True,False,spring,0.028003130999999997,0.031369131,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 18:00:00,2019-05-11,0.154,Saturday,True,18,True,False,spring,0.028186158,0.031574158000000005,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 19:00:00,2019-05-11,0.194,Saturday,True,19,True,False,spring,0.035507238,0.039775238000000004,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 20:00:00,2019-05-11,0.206,Saturday,True,20,False,False,spring,0.037703561999999996,0.042235562,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 21:00:00,2019-05-11,0.132,Saturday,True,21,False,False,spring,0.024159564,0.027063564000000002,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 22:00:00,2019-05-11,0.168,Saturday,True,22,False,False,spring,0.030748536,0.034444536000000005,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-11 23:00:00,2019-05-11,0.195,Saturday,True,23,False,False,spring,0.035690265,0.024575265000000002,Varias,18,13:05,17:04,05:21,0.0,1015.1,1011.6,8.3,13.7,34.2,25.4,16.5,3.3,0.9009688679024191,0.4338837391175581
2019-05-12 00:00:00,2019-05-12,1.039,Sunday,True,0,False,True,spring,0.19016505299999997,0.130942053,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 01:00:00,2019-05-12,0.199,Sunday,True,1,False,True,spring,0.036422373,0.025079373000000002,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 02:00:00,2019-05-12,0.192,Sunday,True,2,False,True,spring,0.035141184,0.024197184,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 03:00:00,2019-05-12,0.135,Sunday,True,3,False,True,spring,0.024708645,0.017013645,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 04:00:00,2019-05-12,0.112,Sunday,True,4,False,True,spring,0.020499024,0.014115024,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 05:00:00,2019-05-12,0.111,Sunday,True,5,False,True,spring,0.020315997,0.013988997,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 06:00:00,2019-05-12,0.11,Sunday,True,6,False,True,spring,0.02013297,0.01386297,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 07:00:00,2019-05-12,0.11,Sunday,True,7,False,True,spring,0.02013297,0.01386297,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 08:00:00,2019-05-12,0.109,Sunday,True,8,False,True,spring,0.019949942999999998,0.013736943,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 09:00:00,2019-05-12,0.108,Sunday,True,9,True,False,spring,0.019766916,0.013610916,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 10:00:00,2019-05-12,0.112,Sunday,True,10,True,False,spring,0.020499024,0.014115024,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 11:00:00,2019-05-12,0.176,Sunday,True,11,True,False,spring,0.032212752,0.022180751999999998,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 12:00:00,2019-05-12,0.265,Sunday,True,12,True,False,spring,0.048502155,0.05433215500000001,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 13:00:00,2019-05-12,0.294,Sunday,True,13,True,False,spring,0.053809937999999995,0.060277938,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 14:00:00,2019-05-12,0.232,Sunday,True,14,True,False,spring,0.042462264,0.047566264000000004,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 15:00:00,2019-05-12,0.202,Sunday,True,15,True,False,spring,0.036971454,0.041415454000000004,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 16:00:00,2019-05-12,0.174,Sunday,True,16,True,False,spring,0.031846698,0.035674698,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 17:00:00,2019-05-12,0.192,Sunday,True,17,True,False,spring,0.035141184,0.039365184000000004,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 18:00:00,2019-05-12,0.174,Sunday,True,18,True,False,spring,0.031846698,0.035674698,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 19:00:00,2019-05-12,0.162,Sunday,True,19,True,False,spring,0.029650374,0.033214374000000005,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 20:00:00,2019-05-12,0.169,Sunday,True,20,False,False,spring,0.030931563000000002,0.03464956300000001,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 21:00:00,2019-05-12,0.195,Sunday,True,21,False,False,spring,0.035690265,0.039980265,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 22:00:00,2019-05-12,0.171,Sunday,True,22,False,False,spring,0.031297617,0.03505961700000001,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-12 23:00:00,2019-05-12,0.14,Sunday,True,23,False,False,spring,0.025623780000000002,0.01764378,Varias,18,11:21,14:54,03:46,0.0,1015.4,1012.0,10.3,13.7,34.4,26.2,18.0,5.0,0.8380881048918406,0.5455349012105487
2019-05-13 00:00:00,2019-05-13,0.132,Monday,False,0,False,True,spring,0.024159564,0.016635564000000002,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 01:00:00,2019-05-13,0.145,Monday,False,1,False,True,spring,0.026538914999999996,0.018273914999999998,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 02:00:00,2019-05-13,0.127,Monday,False,2,False,True,spring,0.023244429,0.016005429,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 03:00:00,2019-05-13,0.127,Monday,False,3,False,True,spring,0.023244429,0.016005429,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 04:00:00,2019-05-13,0.112,Monday,False,4,False,True,spring,0.020499024,0.014115024,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 05:00:00,2019-05-13,0.124,Monday,False,5,False,True,spring,0.022695348,0.015627348,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 06:00:00,2019-05-13,0.112,Monday,False,6,False,True,spring,0.020499024,0.014115024,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 07:00:00,2019-05-13,0.12,Monday,False,7,False,True,spring,0.02196324,0.01512324,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 08:00:00,2019-05-13,0.116,Monday,False,8,False,True,spring,0.021231132,0.014619132,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 09:00:00,2019-05-13,0.162,Monday,False,9,True,False,spring,0.029650374,0.020416374,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 10:00:00,2019-05-13,0.307,Monday,False,10,True,False,spring,0.056189288999999996,0.038690289,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 11:00:00,2019-05-13,0.338,Monday,False,11,True,False,spring,0.061863126000000004,0.042597126000000006,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 12:00:00,2019-05-13,0.601,Monday,False,12,True,False,spring,0.10999922699999999,0.123221227,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 13:00:00,2019-05-13,0.402,Monday,False,13,True,False,spring,0.073576854,0.08242085400000002,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 14:00:00,2019-05-13,0.574,Monday,False,14,True,False,spring,0.10505749799999999,0.117685498,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 15:00:00,2019-05-13,1.1,Monday,False,15,True,False,spring,0.2013297,0.22552970000000003,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 16:00:00,2019-05-13,0.341,Monday,False,16,True,False,spring,0.062412207000000004,0.069914207,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 17:00:00,2019-05-13,0.326,Monday,False,17,True,False,spring,0.059666802,0.066838802,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 18:00:00,2019-05-13,1.525,Monday,False,18,True,False,spring,0.27911617499999997,0.312666175,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 19:00:00,2019-05-13,1.163,Monday,False,19,True,False,spring,0.212860401,0.23844640100000003,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 20:00:00,2019-05-13,0.7,Monday,False,20,False,False,spring,0.12811889999999998,0.1435189,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 21:00:00,2019-05-13,0.191,Monday,False,21,False,False,spring,0.034958157,0.039160157,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 22:00:00,2019-05-13,0.17,Monday,False,22,False,False,spring,0.03111459,0.034854590000000005,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-13 23:00:00,2019-05-13,0.229,Monday,False,23,False,False,spring,0.041913183,0.028860183,00,18,11:29,16:34,05:25,0.0,1013.3,1007.8,11.4,13.7,36.2,26.1,16.0,3.3,0.9269167573460217,0.3752670048793741
2019-05-14 00:00:00,2019-05-14,0.177,Tuesday,False,0,False,True,spring,0.032395779,0.022306779,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
2019-05-14 01:00:00,2019-05-14,0.129,Tuesday,False,1,False,True,spring,0.023610483,0.016257483,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
2019-05-14 02:00:00,2019-05-14,0.12,Tuesday,False,2,False,True,spring,0.02196324,0.01512324,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
2019-05-14 03:00:00,2019-05-14,0.176,Tuesday,False,3,False,True,spring,0.032212752,0.022180751999999998,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
2019-05-14 04:00:00,2019-05-14,0.118,Tuesday,False,4,False,True,spring,0.021597185999999997,0.014871186,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
2019-05-14 05:00:00,2019-05-14,0.115,Tuesday,False,5,False,True,spring,0.021048105,0.014493105000000001,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
2019-05-14 06:00:00,2019-05-14,0.115,Tuesday,False,6,False,True,spring,0.021048105,0.014493105000000001,Varias,17,Varias,Varias,04:14,0.0,1011.7,1008.3,8.3,13.6,34.1,24.8,15.5,1.9,1.0,-2.4492935982947064e-16
